,index,total_star,durability_star,price_star,design_star,delievery_star,date,review_cleaned,help,sentiment
5707,5707,4.0,4.0,4.0,4.0,4.0,2020.12.14,여름에 베란다에 두고 한참을 썼어요 지금도 많이춥지않은날에는 베란다에서 밖의뷰를 보면서 커피한잔할때 앉아있는데 의자조절도 되고해서 넘 편해요 나사가 조금씩풀려서 가끔씩 조여주는거빼고는 만족합니다,1,1
5708,5708,4.0,4.0,3.0,4.0,4.0,2020.04.08,앉는부분이 좁아요 발받침대 있어야 편할거같아요 그래도 저렴한 가격에 조립도 매우 쉽고 만족합니다,1,1
5709,5709,4.0,4.0,5.0,3.0,3.0,2020.03.21,편한해서 그런지 저보다 아이들이 자주 사용하네요,1,1
5710,5710,4.0,4.0,4.0,4.0,4.0,2020.03.11,샤워하고 머리 덜 말랐을때 여기 앉아서 티비를 봅니다 이거 사고 이케아가서 만원2만원정도 더 비싼 비슷한 디자인의 의자를 봤어요 이케아의자가 훨씬 편하더라고요 이케아의자를 먼저 알았다면 돈을 조금 더 주고 이케아 의자를 샀을것 같아요 이케아 의자를 몰랐다면 별45점을 줬을 의자 나름 만족합니다,1,1
5711,5711,4.0,4.0,4.0,4.0,4.0,2020.02.09,이뻐요 강추합니다 근데 바닥이 일반장판인데 찍힙니다바닥에뭐깔아야할까봐요,1,1
5712,5712,4.0,4.0,4.0,4.0,4.0,2019.10.31,강아지가 더좋아해요 내껀데,1,1
5713,5713,4.0,4.0,4.0,4.0,4.0,2019.10.28,따로 조립 안해도 되고 편해요 크기가 생각보다 큽니다,1,1
5714,5714,4.0,1.0,5.0,5.0,5.0,2019.09.29,1년 후기 볼트 여기 저기 다 빠지고 팔걸이 빠지고 난리도 아님 매일 앉는 것도 아니고 주말에만 집에서 쉴 때 쓴 정도 버림,1,1
5715,5715,4.0,4.0,4.0,4.0,4.0,2018.11.10,후기가 좋아서 샀는데 생각보다 괜찮네용 색깔도 예뻐요 발받침이 세트로 나오면 더 좋을듯 배송이 생각보다 빨라서 짱이고 여자 혼자서 설치하기도 쉬웠어용,1,1
5716,5716,4.0,5.0,5.0,5.0,5.0,2018.07.08,배송이 한달은 걸렸네요 생각한거보다 좀 커요,1,1
5717,5717,4.0,3.0,4.0,5.0,5.0,2021.08.19,쿠션이 편해요 너무 퍼그누하고 안락해요,0,1
5718,5718,4.0,4.0,4.0,4.0,4.0,2021.08.18,잘 쓰고는 있는데 생각보다 아주 편하진 않은것 같아요,0,1
5719,5719,4.0,4.0,4.0,3.0,3.0,2021.08.17,좋아요 내구성은 약간 부족한데 사용하기에 불편함 없습니다 1인 쇼파로 딱이에요,0,1
5720,5720,4.0,4.0,4.0,4.0,4.0,2021.08.13,앉으면 편하긴한데 발받침은 꼭 있어야 될 것 같아요 그리고 세탁이 좀 어려울것 같습니다,0,1
5721,5721,4.0,4.0,5.0,3.0,3.0,2021.08.11,마음에 들어요 나쁘지 않아요 근 여름엔 좀 더운거 같아요 위에 여름이불 깔고 있네요 엉덩이 뜨끈뜨끈하네요 디자인 괜츈,0,1
5722,5722,4.0,4.0,4.0,4.0,4.0,2021.08.01,우선 접이식이라 공간활용을 다양하게 할 수 있어 좋아요 자는공간과 쉬는 공간이 분리되서 요즘 만족하며 사용중입니다,0,1
5723,5723,4.0,4.0,4.0,4.0,4.0,2021.07.22,가격대비 꽤 괜찮은 상품입니다 앉아서 편히 쉬다가 살짝 낮잠자기도 좋은 의자입니다,0,1
5724,5724,4.0,4.0,4.0,3.0,3.0,2021.07.18,리뷰가 좋은 이유가 있네요 덕분에 방은 좁아졌지만 편안함을 획득했네요,0,1
5725,5725,4.0,4.0,4.0,4.0,4.0,2021.07.17,쇼파가 있어도 요 의자에만 앉게 되네요 넘 편하고 조아요,0,1
5726,5726,4.0,4.0,4.0,4.0,4.0,2021.07.13,편하고 인테리어하기쉬워서 좋네요접어서보관할수도있구요,0,1
5727,5727,4.0,3.0,4.0,4.0,4.0,2021.07.12,좁은 집 소파 대용으로 샀는데 그럭저럭 괜찮아요 배송 진짜 빠르고 처음에 약간 하자품을 받았는데 교환도 진짜 빠르더고요 냄새가 좀 나고 마감도 좀 거친 거 같은데 가격대비 만족합니다,0,1
5728,5728,4.0,4.0,4.0,4.0,4.0,2021.07.04,생각보다 크지만 튼튼하고 앉았을때 포근하고 편합니다 저희집 배란다에 두개 두긴 무리인듯 너무 편해서 좋아요,0,1
5729,5729,4.0,3.0,5.0,3.0,3.0,2021.06.17,친구집에 사줬을때 넘 좋았어서 제 집에도 샀는데 이거는 왜케 엉덩이가 더 푹 빠지고 밑에 나무가 더 잘 느껴지는걸까여 제 의자 쿠션감이 좀 더 없는 느낌 아쉽지만 뭐 방석하나 놓고 써보려고용 잘쓸게용,0,1
5730,5730,4.0,,,,,2021.06.08,쇼파는 부담스러울때 안락의자 좋아요,0,1
5731,5731,4.0,3.0,5.0,5.0,5.0,2021.06.07,편안합니다 세탁이 어려운점 만듦새가 조금 떨어지는점 금액대비 편안함은 굿,0,1
5732,5732,4.0,5.0,5.0,5.0,5.0,2021.05.19,의자 엄청 편안해요 누워있으면 잠들어버려요,0,1
5733,5733,4.0,4.0,4.0,4.0,4.0,2021.05.19,편하게 책볼수 있어서 좋아요170이상이신 분들은 좀 작을듯 하네요,0,1
5734,5734,4.0,5.0,3.0,3.0,3.0,2021.05.16,디자인은 이쁜데 막상 앉으면 왠지 목이 아프고 허리도 불편해요 그래도 이가격에 쓸만해요,0,1
5735,5735,4.0,3.0,4.0,4.0,4.0,2021.05.07,너무 편안해요 스툴 안산거 후회하고 바로 구입합니다,0,1
5736,5736,4.0,1.0,5.0,5.0,5.0,2021.05.05,어제 의자 받고 오늘 비밀 뜯고 신났습니다 외관상은 마감이 문제없길래 걱정안하고 만족했는데 앉자마자 뚜루툭 소리 나더니 나사 하나 어디서 빠지는소리 나길래 밑에 봤더니 팔걸이 부분쪽 나사조임 마감이 시원치 않아서 나사 제가 조여봐도 계속 빠지네요 이거 비닐 뜯은거라 교환이나 받을수있을지 어휴 하나 더 구매할려고 했는데,0,1
5737,5737,4.0,4.0,4.0,4.0,4.0,2021.05.05,디자인 좋고 앉았을때 푹신푹신 편합니다,0,1
5738,5738,4.0,4.0,4.0,4.0,4.0,2021.05.02,혼자서 편안하게 사용하려고 구입했습니다 이미 조립을 해 온 상태로 배송되어서 좋습니다 거실에서 휴대폰 보거나 티비 볼때 편안합니다,0,1
5739,5739,4.0,4.0,4.0,4.0,4.0,2021.04.28,폭신하고 좋아요 사이즈가 생각보다조금크긴해요,0,1
5740,5740,4.0,5.0,5.0,5.0,5.0,2021.04.27,수령장소 선택했는데 현관까지 배송을 안해줍니다,0,1
5741,5741,4.0,3.0,5.0,4.0,4.0,2021.04.20,튼튼하고 편해요 생각보다 크기가 커서 놀랬지만 잘 구매한것 같아요 추천합니다,0,1
5742,5742,4.0,5.0,3.0,4.0,4.0,2021.04.14,색이 칙칙해요 의자 각도도 썩 편한각도는 아니네요 그냥 잠시 앉아있는용도로는 좋아요,0,1
5743,5743,4.0,3.0,5.0,3.0,3.0,2021.04.11,아직 사용 안해봣지만 디자인 만족합니다,0,1
5744,5744,4.0,4.0,4.0,4.0,4.0,2021.04.09,의자가 편하지만 원목자체가 좀 약한거같습니다 그래도 편안함을추구한다면 좋습니다,0,1
5745,5745,4.0,4.0,4.0,4.0,4.0,2021.04.05,리뷰가 좋아서 반신반의하면서 주문했는데 쇼파만큼이나 안락하네요 생각보다 무게감이 있고 튼튼한 느낌이고 3단으로 각도조절할수 있어서 좋고 쿠션감도 괜찮아요 다만 확실이 풋스툴이 있어야 완벽할 것 같네요,0,1
5746,5746,4.0,4.0,4.0,4.0,4.0,2021.04.02,생각보다 커서 놀랬습니다 원룸에 두기에는 조금 큰 크기인거같아요그래도 편하고 좋아요,0,1
5747,5747,4.0,4.0,4.0,3.0,3.0,2021.03.31,디자인 이쁘고 편해요 우드가 튼튼해 보이진 않아요,0,1
5748,5748,4.0,4.0,5.0,3.0,3.0,2021.03.23,편하고 좋은데 한가지 아쉬운 점은 사용한지 7개월 정도되니까 엉덩이 왼쪽부분이 살짝 꺼져요,0,1
5749,5749,4.0,4.0,4.0,4.0,4.0,2021.03.22,방분위기가 달라졌어요 넘맘에들어요,0,1
5750,5750,4.0,4.0,5.0,3.0,3.0,2021.03.21,만족스러워요 무거운데 예쁘고 근데 좀 괜찮은거같은데 허리가 조금 아프기도 한듯하고 정말 그냥 일 지쳐서 앉아서 아무것도 안하고 앉아있으면 잠이 오기는해요,0,1
5751,5751,4.0,4.0,4.0,4.0,4.0,2021.03.18,오는 사람들마다 앉아보고 다 너무 편하다고 하네요 주말에는 하루종일 앉아있어요,0,1
5752,5752,4.0,3.0,4.0,4.0,4.0,2021.03.14,앉는 부분이 금방 꺼져서 방석 놓고 써요 그래도 랄랙스체어로 잘 사용해요,0,1
5753,5753,4.0,,,,,2021.02.21,저의자에 앉아서 영화보려고 구매했어요 가격대비 좋습니당,0,1
5754,5754,4.0,4.0,4.0,4.0,4.0,2021.02.20,괜찮긴한데 앉으면 엉덩이부분이꺼져서 허리가좀아파요 쿠션을등뒤에두고 앉으면 괜찮네요,0,1
5755,5755,4.0,5.0,3.0,3.0,3.0,2021.02.15,허벅지 뒤쪽이 쿠션감이 없어 장시간 앉기엔 무리가있네여,0,1
5756,5756,4.0,4.0,5.0,3.0,3.0,2021.02.05,좋아요 첨엔 피는게 너무 뻑뻑해서 이게맞나 부러지는거 아닌가 싶었는데 한번 피니까 좋네욤 잘쓸게요,0,1
5757,5757,4.0,4.0,4.0,4.0,4.0,2021.02.02,생각보다 크기가 커요왕 편하다는 느낌은 없어요 그래도 가성비 만족합니당,0,1
5758,5758,4.0,4.0,4.0,4.0,4.0,2021.02.01,편하고 만족스럽네요 서로 앉으려고 해서 쇼파대신 얘를 하나 더사야하나 고민중입니다,0,1
5759,5759,4.0,4.0,4.0,4.0,4.0,2021.01.28,잘 사용하고 있어요 가격 디쟌 만족합니다,0,1
5760,5760,4.0,4.0,4.0,4.0,4.0,2021.01.21,음 편안하고 좋아요 가격대비해 좋은거같아요,0,1
5761,5761,4.0,4.0,4.0,3.0,3.0,2021.01.19,의자가 무거워서 옮기기 힘들지만 그만큼 내구성은 좋습니다 오래앉아있기에는 좀 줄편해요,0,1
5762,5762,4.0,4.0,4.0,4.0,4.0,2021.01.11,같은디자인 다른회사제품도 같이구입해서 사용하는데 쿳션감이 좋은데 여기제품은 쿳션감이 덜해요,0,1
5763,5763,4.0,,,,,2021.01.10,정말 편하고 분위기 있는 인테리어 소품의자에요 한쪽나사가 약해서 좀 기울어져서 별4개,0,1
5764,5764,4.0,4.0,4.0,4.0,4.0,2021.01.10,1인가구라 공간 차지하는 소파 치우고 1인체어로 바꿨어요 안락하고 실용적이기까지 굿,0,1
5765,5765,4.0,5.0,5.0,3.0,3.0,2021.01.09,예쁘고 안락하고 나사 풀고 조이는 도구도 같이 배송됩니다 따로 도구 사용 없이 바로 사용 가능했습니다 고민하시는 분들 구매하셔도 후회없을 것 같아요,0,1
5766,5766,4.0,4.0,5.0,2.0,2.0,2021.01.08,의자에서 냄새가 심하게 나요 디자인은 예뻐요,0,1
5767,5767,4.0,4.0,4.0,4.0,4.0,2021.01.06,편하고 좋아요 의자 쿠션면이 조금 거친감이 있지만 가성비 짱짱입니다,0,1
5768,5768,4.0,4.0,4.0,4.0,4.0,2021.01.05,배송도 빠르고 제품 하자 없이 잘 왔어요,0,1
5769,5769,4.0,4.0,4.0,4.0,4.0,2021.01.03,생각보다 편안하고 튼튼합니다 저희집 냥이도 마음에 드는지 매일 낮잠을 저 의자에서 자네요,0,1
5770,6743,3.0,3.0,3.0,3.0,3.0,2018.07.22,나쁘지 않아요 근데 생각보다 미친듯이 편하진 않음,0,0
5771,6744,3.0,3.0,3.0,3.0,3.0,2018.07.15,짱짱하게 튼튼한편은 아닌 것 같아요 디자인은 마음에 들어요 바닥에 눌림이 심하니 바닥 신경쓰시는분은 받침대 깔아야할 것 같아요,0,0
5772,6745,3.0,3.0,3.0,3.0,3.0,2018.07.04,단추가 떨어져왔는데 몇번 연락 드렷는데 답이 안오네요,0,0
5773,6746,3.0,3.0,3.0,3.0,3.0,2018.06.07,인테리어겸 구매했는데 몇달째 사용안하는 중 앉으면 편안하고 폭신하지만 장판에 의자자국,0,0
5774,6747,3.0,,,,,2018.04.17,폭신하고 좋아요 컬러도 예뻐요,0,0
5775,6748,3.0,2.0,3.0,4.0,4.0,2018.03.27,고민고민하다가 샀느넫 옙쁩니다 아늑하게보여요,0,0
5776,6749,3.0,3.0,3.0,2.0,2.0,2018.03.22,생각했던것보다 거대해요 새것냄새 많이나구요 가격이 좀 비싼게 조립비가 포함된게 아닌가 생각됩니다,0,0
5777,6750,3.0,3.0,3.0,3.0,3.0,2018.03.03,생각보다 배송이 빠르디는 않았지만 의자는 마음에 듭니다,0,0
5778,6751,3.0,3.0,4.0,3.0,3.0,2018.02.23,모든 가구를 회색으로 맞춰나서 그레이로 시킬려다 리뷰에 구레이보다는 카키에 가깝다고해서 브라운으로 주문했어요 그러다 다시 변심해서 그레이로 변경해서 설연휴껴서 2주일정도 걸렸어요 그레이를 기대하고 제품을 꺼냈는데 변경이 안되고 브라운으로 왔네요 생각보다 어울리기도하고 반품하기가 귀찮아서 그냥 쓰는데 막 푹신하다긴 보다는 보통의자보다 푹신한정도네요 가격면에서는 쿠 위 다 둘러봤는데 여기가 제일 저렴한거 같아요 이쁘게 잘쓰겠습니다,0,0
5779,6752,3.0,3.0,3.0,3.0,3.0,2018.02.21,같은색카키그레이 시켰는데 색이 다르네용 교환할까하다가 안어울리지 않아서 그냥 사용합니다,0,0
5780,6753,3.0,4.0,4.0,3.0,3.0,2018.02.05,제품이 품절이 되었었는데 따로 연락을 주시지 않아서다른 분 댓글 보고 품절됬다는 걸 알았어요 주문하고 약 3주 정도 기다렸구색깔은 카키 그레이 주문했는데 그레이버단 카키에 가까웠어용,0,0
5781,6754,3.0,4.0,3.0,3.0,3.0,2018.02.01,생각보다 와 편하다는 아니네요 그냥 쓸만해요 문제는 색인데 그레이보단 그냥 카키네요,0,0
5782,6755,3.0,2.0,4.0,4.0,4.0,2018.01.27,생각보다커서 머리 목까지 커버가 되서 좋은데 볼트는 꼭 다시 잘 돌려주세요 그리고 바닥에는 깔만한게 있어야겠네요 장판에 흔적이 남습니다,0,0
5783,6756,3.0,3.0,4.0,2.0,2.0,2017.12.13,도대체 쿠션 안에 뭐가 들어있는지 정말 궁금해지네요 본드냄새가 온 집 안을 가득 채웠어요 눈도 아프고 목도 아파요 싼게 비지떡이란 말이 생각나는 제품이에요,0,0
5784,6757,2.8,2.0,2.0,3.0,3.0,2020.07.02,딱 제값을 하네요 리뷰보니 나사 조이는것이 들어 있다는데 제것은 흔한 종이한장도 없고 물건하나 달랑 들어 있네요 손잡이 부분은 스크래치가 나있지만 반품 귀찮아 그냥 쓰다 버리려 합니다 첨에 앉을땐 두툼해서 폰근한감이 있지만 허리가 아퍼서 오래 앉아있기 힘들고 금방 꺼질거 같네요 등받이를 받쳐주는게 없어 불편합니다 왜이리 리뷰가 좋은건지 좀 의아했어요,2,0
5785,6758,2.8,3.0,4.0,2.0,2.0,2021.07.25,스툴이랑 같이 시켰는데 의자는 경동택배 스툴은 롯데택배 의자는 왔는데 스툴은 출발도 안했네요 아니 왜 다른 회사에서 오는지 모르겠고 이러면 같이 시킨 이유가 없잖아요 의자는 괜찮은것 같은데 로제까사 여기 회사는 고객센터 전화도 안받고 뭐하는지 모르겠네여,0,0
5786,6759,2.8,2.0,3.0,3.0,3.0,2021.05.12,사진과 큰 차이는 없습니다 다만 시트가 분리가 안되게 박음질을 애초에 해서 그런지 통째로 어디 습한 곳에 보관해뒀던건지 보관이 오래 되어서 그런건지 썩은내가 진동을 하네요 이틀동안 페브리즈를 겁나 뿌려도 해소가 안돼요,0,0
5787,6760,2.8,3.0,4.0,3.0,3.0,2021.05.01,기대를 많이 안했는데 괜찮은 것 같아요 크게 불편함 없습니다 단 택배사가 별로임 택배기사님이 경비실에 두고 가셨어요 배송비도 첨부했고 엘레베이터도 있는데 why 두고 가셨는지 그럼 경비실에 두었다고 연락을 주던가요 발 받침도 구입하고 싶은데 또 경비실 앞에 두고 갈까봐 고민됩니다,0,0
5788,6761,2.8,3.0,3.0,2.0,2.0,2021.03.26,대체적으로 만족해요 앉는 부분이 더 길었으면 좋겠어요 너무 짧아 스툴없이는 많이 불편할것 같아요,0,0
5789,6762,2.8,2.0,2.0,2.0,2.0,2021.02.25,다리 네개가 바닥에 닿지않아요 한개가 떠있는데 육각렌치로 어떻게든 해봤으나 하나가 뜬상태로 삐걱거림 그리구 저는 짧은머린데 누군가의 긴 머리카락이 포장 뜯자마자 끼어있네요 이게 뭐지여,0,0
5790,6763,2.8,2.0,3.0,3.0,3.0,2021.02.17,전체적으로 내구성이 좋진 않네요 6개월 정도만 지나도 나사가 많이 풀립니다,0,0
5791,6764,2.8,3.0,1.0,3.0,3.0,2020.12.19,생각보다 사이즈가 너무 거대해서 좀기대이하였어요 색상도 그렇구요,0,0
5792,6765,2.8,3.0,3.0,3.0,3.0,2020.11.21,짱 편하고 좋아요 완전 추천합니다,0,0
5793,6766,2.8,5.0,2.0,2.0,2.0,2020.10.04,괜찮은데 오배송이 와서 교환해야 했어요 색이 카키그레이가 아니라 연두색이에요 참고하세요,0,0
5794,6767,2.8,3.0,3.0,3.0,3.0,2020.09.20,생각보다 몸과 일치되진 않았어오 목이 좀 붎ᆢ하고 그래도 소파와 어울려서 괘짢은데 기울기 조절은 꼭 나사를사오해야 하는 불편함이,0,0
5795,6768,2.8,3.0,3.0,3.0,3.0,2020.07.11,발받침은 따로 오나봅니다 아이고,0,0
5796,6769,2.8,2.0,3.0,3.0,3.0,2020.06.21,처음에 받은 건 쿠션 위아래가 바껴서 교환했는데 두번째 받은 상품은 이런식 포장박스에서 구린내 엄청나고 부피도 상당하기때문에 기사님한테 죄송해서 또 교환신청하기 뭐해 그냥 쓰려고합니다 무슨 물건 검수를 이런식으로 하는지 당황스럽네요 적어도 한번 교환했으면 두번째 발송분에 대해선 한번 더 검수하고 보내줘야 하는거 아닌가요,0,0
5797,6770,2.8,1.0,4.0,3.0,3.0,2020.04.12,발판도 필요해서 샀는데 밑에 합판과 방석 연결하는 부분이 좀 아닌듯 싶습니다 드라이버로 암만 조여도 딱 고정이 안되고 풀립니다,0,0
5798,6771,2.8,3.0,3.0,3.0,3.0,2020.04.01,우선은 잘 받았구요 조립해서 앉아보니 생각보다 안락하더라구요 저녁에 퇴근하고 앉아서 TV 시청하다가 의자에서 잠시 졸았어요 자주 그런일이 생길듯 합니다,0,0
5799,6772,2.8,2.0,2.0,2.0,2.0,2020.04.01,배송이 엄청 빨라요 그런데 의자가 좀 삐걱 삐걱 거려서 다시 잘 조여줘야해요 아쉽게 쿠션이 대칭이 아니라 한쪽으로 쏠림이 좀 있습니다 발판이 있으면 정말 편할 것 같은데 품절이라 함께 구매하지 못했습니다 잠깐 누웠다가 2시간이 사라져 버렸습니다 정말 릴렉스 의자에요,0,0
5800,6773,2.8,2.0,2.0,3.0,3.0,2020.03.31,앉는 부분이 짧아요 허리아픔 장시간 앉으실분 비추,0,0
5801,6774,2.8,2.0,3.0,2.0,2.0,2019.11.28,생각했던거 보다 크네요 눕히기 조절이 있어 아주 좋기는 해요 그런데 단점이 커버를 빼기가 아주 어렵네요 나사를 풀고 커버를 빼서 빨아야 하니 아주 불편해요,0,0
5802,6775,2.8,2.0,4.0,2.0,2.0,2019.10.17,수평이 안 맞아요 왼쪽으로 좀 더 기울어져 있는 느낌이 듭니다 저 뿐만 아니라 다른 친구들도 앉아 보았는데 왼쪽으로 기울어져 있다고 느낍니다,0,0
5803,6776,2.8,2.0,5.0,3.0,3.0,2019.09.20,배송은 엄청 늦게 오고 배송 추적 결과 2013년으로 뜨고뭐하나 제대로 된 배송이 아니었습니다만 그래도 늦게 나마 제품을 받아봐서 다행입니다 편안합니다 근데 솜 부분이 엄청 시커멓게 더러워요,0,0
