,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help,sentiment
4194,니까나까,4.8,5.0,4.0,5.0,5.0,2021.05.22,편안하고 예뻐요 든든해보이기도 하고요,0,1
4195,lovelyDN,4.8,4.0,5.0,5.0,5.0,2021.05.21,후기보고 샀는데 진짜 편해요 친구가 와서 앉아보더니 이렇게 편한걸 어디서 샀냐며 사고싶다고ㅎ,0,1
4196,해나어멈,4.8,5.0,5.0,4.0,4.0,2021.05.20,"진짜 너무너무 이쁘네요~~~ 폭신폭신한 느낌이 너무 좋아서, 잠도 들었어요ㅠㅠ 너무 좋아요 베란다가 조금 더 넓엇다면 하나 더 사고 싶네요",0,1
4197,erin0119,4.8,4.0,5.0,5.0,5.0,2021.05.19,저희집 강아지가 먼저 자리 잡았네요! 가격도 디자인도 다 맘에 들어요!,0,1
4198,써써써써,4.8,4.0,5.0,5.0,5.0,2021.05.17,상품은 편하고 좋았으나..ㅜㅜ 안에 스크래치가 딱 반품하기 귀찮고 보이지 않는곳이라 그냥씁니다,0,1
4199,잭팟리2,4.8,4.0,5.0,5.0,5.0,2021.05.14,편안하고 접을수 있어 좋아요 단점은 접을수 있어서 내구성은 좀 약할것 같긴합니다 그래도 조심히 잘 조아 가며 사용하면 오래 사용할수 있을것 같아요 만족합니다,0,1
4200,박정열36,4.8,4.0,5.0,5.0,5.0,2021.05.12,흠집이 있지만 저렴해서 그냥 사용합니다,0,1
4201,하영오,4.8,5.0,5.0,4.0,4.0,2021.05.11,생각보다 많이 푹신하고 편하네용 디자인도 귀엽고 분위기있어요,0,1
4202,십리도림,4.8,5.0,5.0,5.0,5.0,2021.05.11,너무좋아 두번째 구매해서 딸아이도 사용 중에요,0,1
4203,십리도림,4.8,5.0,5.0,5.0,5.0,2021.05.11,요즘 제일 많이 사용하고 있어요 편하고 휴대폰으로 영화도 보고 하나더 구매해서 딸아이도 사용중입니다,0,1
4204,민맘34,4.8,4.0,5.0,5.0,5.0,2021.05.09,어버이날선물로 받았어요 다만 안에 포장된 비닐커버안에 이물질이 조금있어서 아쉬웠어요 그래도 정리후앉으니 편해요 가족들 모두 돌아가며 앉아요 ㅋㅋ 편해여~~ 오늘보니 바달집(바퀴달린집)에서 나온 의자더라구요^^,0,1
4205,배소운,4.8,5.0,5.0,5.0,5.0,2021.05.06,가성비 되게 좋아요! 스툴 같이 하면 편안하고 푹신합니다~~ 굿굿,0,1
4206,크흐미,4.8,5.0,5.0,4.0,4.0,2021.05.03,되게 가볍게 접고 피고 할 수 있을거라 생각했는데 좀 무거워요. 원래 접어두고 필요할때만 피는 방식으로 쓸려했는데 그렇게는 불가라서 걍 펴두고 써요 글고 생각보다 큽니당. 편하긴 엄청 편해오,0,1
4207,박병환93,4.8,5.0,5.0,4.0,4.0,2021.04.15,빔쏴서 영화보려구 빈백이랑 고민하다가 구매했는 가격대비 디자인 편안함 모두 맘에드네요. 이층 분위기가 너무 좋아졌어요.,0,1
4208,그아태,4.8,5.0,5.0,5.0,5.0,2021.04.11,약간 쿠션이 빨리 꺼지긴 했지만 만족하는 편입니다,0,1
4209,ㄲㄲㄲㅇㅇ,4.8,4.0,5.0,5.0,5.0,2021.04.11,1년넘게 잘 사용했어요~ 지금은 다리가 부러져서 이불보관함으로 쓰고있지만..ㅠ 이사가면 하나 더 사려구요ㅎㅎ,0,1
4210,Eugine22,4.8,5.0,5.0,4.0,4.0,2021.04.04,보기와 다르게 엉덩이 받침이 없어 오래 앉아있긴 힘들듯요..그냥 인테리어용으론 너무 이뻐요.. 지인들 오면 저기 앉아 자연스럽게 뷰를 보더라구요^^,0,1
4211,감각고규,4.8,5.0,5.0,5.0,5.0,2021.03.30,이쁘고 깔끔하고 좋슺니다 정말 좋아요,0,1
4212,!getwell232,4.8,4.0,5.0,5.0,5.0,2021.03.20,바닥에 앉아있기 힘들어서 평보고 구매했는데 만족합니다. 일단 조립할 필요가 없어서 좋았고 예상보다 튼튼하네요. 오래 앉아있었는데 전혀 불편하지 않네요. 배송도 바로 다음날 받아서 너무 놀랐습니다.,0,1
4213,파랑66,4.8,4.0,5.0,5.0,5.0,2021.03.16,편하게 잘 쓰고 있어요. 조립이 간편해서 좋아요 색두 맘에 들구요,0,1
4214,탈모약5병한번에먹기,4.8,4.0,5.0,5.0,5.0,2021.03.09,배송도 빠르고 높이도 적당해서 퇴근하고 쉬기 딱 좋은 디자인입니다! 공간도 많이 차지하지 않고 추천해요!,0,1
4215,울고미,4.8,4.0,5.0,5.0,5.0,2021.03.03,밑에 자꾸 쿵쿵거려요 안맞아서~ 러그위에 할거라 큰 상관은없지만..ㅋㅋ 냄새가 너무 지독합니다 바로 다 벗겨서 세탁하고있어요,0,1
4216,서승호11,4.8,5.0,5.0,4.0,4.0,2021.02.24,배송이 엄청 빨라서 좋았어요. 그리고... 앉는순간...대박입니다. 완전 편해요ㅎㅎ 만족합니다. ps. 발받침대는 필수인 것 같아요. 발을 받쳐주니 진짜진짜 편합니다,0,1
4217,꺼야꽁ㅑ,4.8,4.0,5.0,5.0,5.0,2021.02.17,잘 사용하고있습니다! 집에 놀러온 친구가 너무 좋다고 사달라해서 또 구매했습니다:),0,1
4218,Khcoo,4.8,4.0,5.0,5.0,5.0,2021.02.16,생각보다 빨리도착했고 조립이 이미되있는상태에서 펴기만했네요~펴는과정에서 조금헤맸네요 상품설명서라던지 조립방법이라도 안에동봉되있었다면 좋앗겠는데 그게아쉽네요 섬유냄새가조금 나긴하지만 만족합니다 생각보다 튼튼하네요,0,1
4219,이효정60,4.8,4.0,5.0,5.0,5.0,2021.02.13,앞에 스툴하나두고 편하게 발뻗고 티비볼때 쓰고 있어요~ 완전편해요,0,1
4220,밥이집사,4.8,5.0,5.0,5.0,5.0,2021.02.09,조립상태로와서 낑낑 고정만하면댐 너무편함 진짜 개편함 우리고양이도편해함 생각보다그받침? 그것도 튼튼한것같고 걍편함 따로새척은못하니 담요씌어두고 사용중,0,1
4221,ssj1112,4.8,5.0,5.0,4.0,4.0,2021.02.05,아들이 맘에들어하네요 좋습니다 우리집에 잘어울려요,0,1
4222,uhhhh,4.8,4.0,5.0,5.0,5.0,2021.02.05,너무 예쁘고 처음에 딱 앉았을 때 삶의 질이 갑자기 상승하는 느낌이었어요ㅎㅎ 앉았을 때 엉덩이 부분이 살짝 불편한가 싶기도 한데 크게 신경 안쓰이고 좋아요!,0,1
4223,son07,4.8,4.0,5.0,5.0,5.0,2021.02.02,배송도 빠르고 고생하십니다. 출근하기전에 와서 다 설치하고 나갔어요. 상품 넘 맘에들어용 아쉽다면 손걸이쪽에 살짝 흠집이 있어서 soso한데 바닥 은 러그깔고 쓰면 잘 쓰겠어요 굿이네요,0,1
4224,정수련5,4.8,5.0,5.0,4.0,4.0,2021.02.01,허리가 아파 티비볼때 사용중 편해요 울 강아지가 더 좋아해요,0,1
4225,올화이트고,4.8,4.0,5.0,5.0,5.0,2021.01.31,의자 편하고 맘에 들어요 ㅎㅎ 색도 예쁘고요 다만 앉았을 때 한쪽으로 살짝 기울어져요 아무나 앉아봐도 다 느끼는 부분이에요 살짝 아쉽지만 그냥 씁니다 그치만 후회 없는 의자에요 삶의 질이 올라갑니다 ㅎㅎ 발받침 색이 품절이라 못 샀는데 발 올려야 훨씬 편해요 ㅎㅎ,0,1
4226,갑쑤니,4.8,4.0,5.0,5.0,5.0,2021.01.31,아주 잘 사용중.튼튼하고 편해요.Good,0,1
4227,죠스바쥬,4.8,5.0,5.0,5.0,5.0,2021.01.31,편하고 만족합니다 다만 세탁이 안된다니 좀 걱정이네요 그리고 배송을 전화 안받는다고 일층에 두고 가셔서 가지고 올라오느라 고생했습니다...,0,1
4228,잠꾸러기v,4.8,5.0,5.0,5.0,5.0,2021.01.24,높이 조절이 되어서 좋고 앉으면 무척 편해요. 사이즈도 좋고 집에 분위기랑도 잘 어울려요.다만 원목 마루인데 긁힘이 생겨서 의자 바닥에 미끄럼방지 스티커를 붙였어요.,0,1
4229,슬아14,4.8,5.0,5.0,4.0,4.0,2021.01.16,진짜 너무 너무 편해요 !! 친구가 놀러오면 계속 여기에만 있어요 😊 진짜진짜 너무 편해요 ❤️,0,1
4230,장케빈,4.8,5.0,5.0,4.0,4.0,2021.01.13,"테라스가 있는 집으로 이사하게 되었는데, 어디를 둬도 이쁘네요 :)",0,1
4231,다우닝91,4.8,4.0,5.0,5.0,5.0,2021.01.12,튼튼하고 편안하고 참 좋아요 세트색깔 발받침대가 품절이라 아쉬웠어요,0,1
4232,띠로리이이,4.8,5.0,5.0,4.0,4.0,2021.01.11,"의자 각조 조절도 되서 완전 편해요, 배송도 빠르고 만족해요!",0,1
4233,까쉬2,4.8,5.0,5.0,5.0,5.0,2021.01.08,구매후기들이 좋아서 믿고 주문을 한번 해봤는데...다행히 맘에 듭니다...굿쵸이스~~...^^,0,1
4234,육가짱,4.8,5.0,5.0,5.0,5.0,2021.01.05,엄청편하게잘사용하고잇어요~짱좋아요~주변에소문많이내고잇어요~,0,1
4235,큰소2,4.8,5.0,4.0,5.0,5.0,2021.01.05,너무편하고 안락합니다 잘쓰고 있어요 ㅋㅋ아버지가엄청좋아하세요!,0,1
4236,창문(혜영)93,4.8,5.0,4.0,5.0,5.0,2021.01.02,좋은 가격에 편안한 의자를 살 수 있었어요. 고맙습니다.,0,1
4237,yuㅣ,4.8,4.0,5.0,5.0,5.0,2020.12.31,앉아보니 튼튼하고 편하고 너무 좋네요 배송도 빠르고 조립할 것도없이 펼치기만하면 끝이네요! 아쉬운거는 원목에 스크래치가 몇군데 있어서 왔어요 천 올도 좀 풀리구요 그치만 눈에 뛸정도는 아니라서 괜찮을거 같아요~,0,1
4238,짜파게티먹고싶다,4.8,4.0,5.0,5.0,5.0,2020.12.29,배송도 괜찮고 의자 상태도 괜찮고 편하지만 나사 하나가 빠져서 왔음ㅎ;;;; 쿠션 색은 실물이 오억배 더 예뻐서 스툴도 살걸 후회함,0,1
4239,yokosan,4.8,4.0,5.0,5.0,5.0,2020.12.28,상품평 읽고 샀는데 진짜로 편하네요. 가격대비 너무 괜찮은것 같아요. 나무도 단단하고 소파의 구션감이 좋아요~,0,1
4240,찬서마미,4.8,4.0,5.0,5.0,5.0,2020.12.26,소파없애고 책보고 커피마시고 영화보고 넘조아요,0,1
4241,이이지민2,4.8,5.0,5.0,5.0,5.0,2020.12.24,배송이 좀느리긴했지만 좋아요! 진짜편하고 나사좀 풀린게있는데 같이있는 드라이버? 로 돌렷어요!,0,1
4242,WOOA ♡ WOOJI93,4.8,5.0,5.0,4.0,4.0,2020.12.23,생각보다 빠르게 배송이되어서 넘 좋았구요! 언박싱했을때 이상한 냄새가 나서 좀 그랬는데 시간이 지나니 괜찮네요! 이사하고 딸내미가 원해서 사줬는데 넘 좋아하네요!,0,1
4243,권권권자영,4.8,5.0,5.0,5.0,5.0,2020.12.21,색도 이뿌고 아주 편합니다. 아주 잘 쓰고 있어요.,0,1
4244,다미다미홈,4.8,4.0,5.0,5.0,5.0,2020.12.20,튼튼하니 아주 좋아요 쇼파가ㅜ있음에도 의자에 앉아 티비를 보게 될 정도로 편안해요 그런데 단점은 빨때 모두 다 분리해야하는건지 ㅠㅠ,0,1
4245,2ㅅㅎㅅㅎ2,4.8,4.0,5.0,5.0,5.0,2020.12.19,올해 산것중에 제일 잘한거 탑3에 들어요 거의 지박령처럼 붙어있어요 ㅋㅋㅋㅋㅋ 원목이 생각보다 밝았지만 잘어울리구요 너무 앉아있어서 그런가 쿠션이 빨리 꺼지긴 했어요,0,1
4246,규지뉴리,4.8,5.0,5.0,4.0,4.0,2020.12.19,무겁고 부피가 커요 ㅎㅎ 접이식이라 샀는데 접어도 부피가 꽤 큽니다 ㅎ,0,1
4247,오리꾁꾁,4.8,4.0,5.0,5.0,5.0,2020.12.17,튼튼하고 넓어 편해요 의자로도 발받침으로도 쓰는용도가 다양해요,0,1
4248,Ashley쌤,4.8,5.0,5.0,5.0,5.0,2020.12.16,생각보다 무겁고 튼튼하고 큽니다 ㅋㅋ,0,1
4249,쿄쿄네몽이,4.8,5.0,5.0,4.0,4.0,2020.12.16,배송 정말 빨랐구요^^기대이상으로 예뻤어요~베란다를 예쁘게 꾸밀수 있을거 같아요~,0,1
4250,부자에요,4.8,4.0,5.0,5.0,5.0,2020.12.14,좋아요~! 생각보다 큽니다 엄청 편하진않지만 가성비좋아요,0,1
4251,1기압,4.8,5.0,5.0,4.0,4.0,2020.12.13,생각보다 보관이 엄청 용이합니다. 일자로 펼 수 있어서 공간은 많이 차지를 안하더군요. 따뜻한 느낌도 많이나고 무엇보다 푹신해서 좋았습니다.,0,1
4252,옥이412,4.8,5.0,5.0,4.0,4.0,2020.12.11,편안해요. 앉는 부분이 좀 더 길면 좋겠어요.,0,1
4253,Enjoyourself,4.8,5.0,4.0,5.0,5.0,2020.12.03,받지마자 앉아봤는데 편안하니 충분히 만족스럽네요 프레임 마감이 좀 어설프고 쿠션이 좀 찜찜해서 깔끔한 블랭킷 씌워서 사용하면 길게 사용할 수 있을 것 같습니다. 가성비면에서 지인한테 추천할 수 있을 것 같애요.,0,1
4254,solllll44,4.8,4.0,5.0,5.0,5.0,2020.12.01,배송 받고 계속 이용중입니다 의자는 안락해서 편한데 아무래도 오래 앉아있다보니 쿠션 꺼짐현상은 어쩔 수 없네요 ㅠ 디자인은 화면에서 본거랑 똑같고 생각보다 큽니다 ㅎㅎ,0,1
4255,바디비치,4.8,4.0,5.0,5.0,5.0,2020.11.25,사용한지는 8개월가량 된거같아요 접이식이라 미사용시 보관이 좋아요 하지만 장시간앉아있을때는 허리아프네요,0,1
4256,주리스타,4.8,5.0,5.0,4.0,4.0,2020.11.24,예전에도 한번 샀고 좋아서 다시 재구매했습니다 앉았을때 허리 아프지 않고 편안합니다 인테리어로 하나 놔두기에 예쁩니다,0,1
4257,lhstk,4.8,5.0,5.0,4.0,4.0,2020.11.24,좀 오래 면 나사부분이 풀려ㅛㅗ 덜그덕거려서 다시 조여요,0,1
4258,은디꿍디23344,4.8,4.0,5.0,5.0,5.0,2020.11.21,푹신하고 높이조절이진짜좋아요ㅋㅋㅋ엉덩이닿는부분이 좀부족해서 다들 스툴이 필요하다고 그러신것같아요!근데 이가겻이 매우 편하네욧,0,1
4259,잉비4,4.8,5.0,5.0,4.0,4.0,2020.11.18,베란다에 휴식공간을 만들고 싶어 주문 했는데 디자인이나 견고함 또 안락함 모두 평균 이상!,0,1
4260,l0l2._.h0,4.8,5.0,5.0,4.0,4.0,2020.11.17,진짜 편해요ㅋㅋ 누워서 유튜브 보면 바로 꿈나라 직행,0,1
4261,숩빵,4.8,5.0,5.0,4.0,4.0,2020.11.09,의자 하나로 분위기 확 바뀌네염 진짜 꼭 사세요 여러분 ㅠㅠ!!,0,1
4262,주르미잉,4.8,5.0,4.0,5.0,5.0,2020.11.05,맨날 쇼파에 누워있는게 저라서 신랑이 자기 누울자리 필요해하는 것 같아 샀어요 브라운컬러 쇼파라서 잘 어울릴까 좀 걱정했는데 잘어울리네요 나름 스툴은 필수인 것 같아 같이 샀는데 신랑이 만족해합니다,0,1
4263,둑이누나,4.8,5.0,5.0,4.0,4.0,2020.11.04,높낮이 조절도 되고 진짜 편해요!!!,0,1
4264,다봉11,4.8,4.0,5.0,5.0,5.0,2020.11.02,생각했던 그대로라 만족하면서 사용하고 있어요 실사용은 잘안하지만..,0,1
4265,온동훈,4.8,5.0,4.0,5.0,5.0,2020.11.01,조립은 쉽습니다. 편하기도 하고요. 앉는 공간이 좀 좁고 오래앉으면 불편한 느낌은 있어서 방석을 엊어 사용중입니다. 가격대비는 괜찮아요.,0,1
4266,j112,4.8,5.0,5.0,4.0,4.0,2020.10.30,배송받자 마자 설치할 것도 없이 바로 사용할 수 있어서 편합니다. 함께 구입한 스툴과 세트인 것처럼 잘 조화됩니다. 하루 일과 끝내고 몸을 맡기면 잠이 스르르 들곤 합니다.,0,1
4267,김인태44,4.8,4.0,5.0,5.0,5.0,2020.10.28,"편하고 인테리어로도 좋습니다 부득이하게 아래내용 때문에 별하나 뺐습니다 펼쳐놓고 처음 앉자마자 의자 걸터앉는부분 목봉이 부러졌습니다 그곳이 힘을 가장많이 받는 부분인데 풀러서 보니 옹이가 있는 나무를 깎아서 썼드라구요 내가 목봉을 구입해서 고쳐보려 했는데 목봉만 팔고 가공을 안해준다네요 상담원 통화후 사진 전송 했습니다 앞 부분 목봉하나 보내주세요 010,6617,0076 김인태",0,1
4268,ttininy,4.8,5.0,5.0,5.0,5.0,2020.10.24,배송은 하루 만에 왔구요. 리뷰처럼 튼튼하고 예뻐요. 정말 편하구요. 가성비 좋은 제품입니다.,0,1
4269,인교맘,4.8,5.0,5.0,5.0,5.0,2020.10.22,좋아요. 푹신하구 편안해요. 잘산것같아요,0,1
4270,맹은이네,4.8,4.0,5.0,5.0,5.0,2020.10.18,가성비 갑이에요~ 머리도 받쳐주고 오래앉아있어도 불편하거나 허리아프지 않아서 만족입니다~~,0,1
4271,김효정189,4.8,5.0,5.0,4.0,4.0,2020.10.17,배송도 빨랐구 튼튼한 것 같아서 마음에 들어요! 흰색이나 크림색도 있었으면 좋겠어용ㅠㅠ,0,1
4272,갑자기1,4.8,4.0,5.0,5.0,5.0,2020.10.17,편하구 색도 좋아요. 다만 계속 쓰니따 약간 먼지가 잘붙구 보풀살짝 나요. 그래두 편합니다. 발받침대는 필수!,0,1
4273,세은시완애미23,4.8,5.0,5.0,5.0,5.0,2020.10.14,생각보다 크기가 크긴했지만 예쁘고 앉으니 편해요~~,0,1
4274,내곡동2,4.8,5.0,5.0,4.0,4.0,2020.10.14,디자인 이쁘고 배송 좋고 하지만 색상이 약간 빛바랜 색... 그래도 이쁨니다.가격이 조금 비싼편입니다.,0,1
4275,jy792,4.8,5.0,5.0,5.0,5.0,2020.10.11,너무 안락하고 예쁨니다. 동생이 앉아보고 넘 탐난다고 해서 바로 선물로 더 구매했답니다~ 아이들도 너무 좋아합니다,0,1
4276,찡찡페리,4.8,5.0,5.0,4.0,4.0,2020.10.11,기대했던 것보다 더 잘사용하고 있어요 냥이가 더 좋아해요,0,1
4277,예깜찍,4.8,5.0,4.0,5.0,5.0,2020.10.09,튼튼하고 좋은 것 같아요 편해서 자주 앉아있을 것 같아욤,0,1
4278,헤어닝,4.8,5.0,4.0,5.0,5.0,2020.10.08,전반적으로 가성비가 넘 좋은 의자에요! 후기 보고 배송 받자마자 꼼꼼하게 청결도 확인했는데 괜찮았어요. 어차피 위에 천으로 덮을거라 기본 컬러로 구매했는데.. 제 방에는 죄금 안어울리더라구요. 천 배송오자마자 바로 덮었어용. 그치만 정말 편하고 가성비가 넘 좋슴니당! 온가족이 자꾸 와서 앉아봐서 귀찮아요.....,0,1
4279,을가을,4.8,4.0,5.0,5.0,5.0,2020.10.08,막 엄청 단단튼튼 느낌은 아니고 서걱튼튼? 느낌 인데 암튼 편해요 여기에 쭈구려 앉아잇으면 평화 그 자체임,0,1
4280,쪼꼬1019,4.8,4.0,5.0,5.0,5.0,2020.10.02,저희 댕댕이들이 저 좋아해요 ㅋㅋ 편하긴한데 뭔가 엉덩이랑 허벅지 받치는 밑부분이 조금 짧은 느낌이라 아쉬워요 그래도 가격에 비해서 튼튼하고 만족스러운 퀄리티입니다,0,1
4281,이손니,4.8,5.0,5.0,4.0,4.0,2020.10.02,사람들이 다 엄청 편하다고 놀래요! 기대보다 편안해요. 색도 딱 마음에 들어요. 스툴은 디자인이 바뀌었다고 해서 취소 할까말까 고민했는데 바뀐 게 더 나은 거 같기도 해요. 그런데 아쉬운 점 하나는.. 사진보면 아시겠지만 스툴이랑 의자 천 색이 미묘하게 달라요. 엄청 거슬릴 정도는 아니지만 좀 아쉽네요ㅜㅜ 어쨌든 매우 편안하고 예쁩니다.,0,1
4282,리정혁덩무,4.8,5.0,4.0,5.0,5.0,2020.09.29,기울기 조절되서 자유자재로 편하게 사용 가능해서 좋아요,0,1
4283,희희둥,4.8,4.0,5.0,5.0,5.0,2020.09.29,앉는 부분에 보풀이 좀 일어나서 저는 담요 덮어서 사용해요! 그리고 저희 집 바닥이 장판이라 의자에 밀려서 좀 찢어졌네요ㅠ 장판이신분들은 러그 깔고 사용하시면 좋을거 같아요!,0,1
4284,연남꾸꾸네,4.8,4.0,5.0,5.0,5.0,2020.09.27,엉덩이 닿는 부분이 등받이보다 많이 짧아요ㅠㅠ 다리올리는 스툴도 같이 살껄 그랬네용 :( 그치만 인테리어용으로 쨩짱이네요 :),0,1
4285,설설4,4.8,5.0,5.0,4.0,4.0,2020.09.27,베란다에 놓고 매일 차 마시면서 휴식하는 자리 되었어요~ 집 고양이도 이 의자 좋더라고여,0,1
4286,해리포터매튜,4.8,4.0,5.0,5.0,5.0,2020.09.25,편안하고 가격대비 훌륭합니다 다음에 또 구매할께요,0,1
4287,naomi:):),4.8,4.0,5.0,5.0,5.0,2020.09.25,편해요. 이 가격에 이런 의자는 괜찮은거 같아요. 자리를 좀 차지하긴 하지만 편하긴 편해요.,0,1
4288,여울이캔따개,4.8,4.0,5.0,5.0,5.0,2020.09.24,할머니 앉아 계시라구 시켰어용 되게 편하대요 잘 산 것 같아요ㅎㅎ,0,1
4289,꼬맹이3013,4.8,4.0,5.0,5.0,5.0,2020.09.23,하나는 안방에 하나는 거실에 두었어요 방에선 책볼때 거실에선 티비볼때 사용중이에요 편하구 좋네요,0,1
4290,꿈이희망이,4.8,5.0,5.0,5.0,5.0,2020.09.17,배송은 14일 새벽주문하고 17일에 받았습니다 디자인 예쁘고 편하네요~~세탁도 따로 가능하다고하니 좋은것 같습니다!! 냄새가 좀 나지만 당장 사용해도 큰무리는없을듯해요 저는 비닐 제거하고 한번 물티슈로 싹 닦아서 바로 자리 세팅해두었네요^^ 스툴은 기존 조립형에서 리뉴얼되었다고 아침에 바로 개별연락 주시더라고요~~완제품이라 받고나니 저는 만족스럽습니다^^!! 세트로 잘 구매한것 같아요,0,1
