index,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review_cleaned,help,sentiment
5212,으우에에엑,4.5,5.0,4.0,4.0,4.0,2018.06.05,매일 12시간씩 일어나서 근무하고 집에 돌아오면 제일 먼저 찾게 되는 의자인 것 같아요 너무 편하고 맘에 들어요,0,1
5213,노군이다,4.5,3.0,5.0,5.0,5.0,2018.05.23,후기가 좋아서 샀습니다 가격대비 내구성 나쁘지 않구요 조립이 필요없어서 편합니다 각도 조절 가능하며 제 키가 182 인데 살짝 작은 느낌입니다 여성분들은 극도의 편안함을 느끼 실 것 같아요 암튼 만족합니다,0,1
5214,만두^~^,4.5,5.0,5.0,4.0,4.0,2018.05.22,손잡이쪽이 덜 조여진 것 말고는 다 좋아요 푹신푹신하고 안정감있어서 앉을때마다 행복합니다,0,1
5215,우도환깔,4.5,4.0,4.0,5.0,5.0,2018.05.21,정말 푹신푹신하고 편해요 하루종일 여기 누워 생활할수 있을것같아요 안할거지만,0,1
5216,Unohe,4.5,3.0,5.0,5.0,5.0,2018.05.21,배송도 가격도 만족합니다 아주 편안하게 사용할 수 있어요,0,1
5217,스트레잇,4.5,5.0,5.0,4.0,4.0,2018.05.17,배송 3일쯤 걸려서 온것같아요 보시다시피 온라인에서 본 색깔과 같고 앉았을때 머리 목까지 푹신하게 받혀줘서 편안합니다 재질이 부드럽진않지만 이정도면 성공한것같아요 마음에들어서 하나 더 구입할 예정입니다,0,1
5218,홍근이,4.5,5.0,5.0,4.0,4.0,2018.05.11,이사하면서 샀는데 좋아요 티비보기도 게임하기도 좋앙,0,1
5219,hdayeon,4.5,4.0,4.0,5.0,5.0,2018.05.11,배송 어마무시하게 빠릅니다 몇달 전부터 계속 사고 싶어서 고민 많이 했는데 정말 사진이랑 똑같이 생겼어요 크기 많이 크다고 하시던데 전 생각했던 거보다 적당해서 좋았어요 무릎이 안좋아서 눕는 거 말고는 못했는데 이 의자로 여기 앉아서 책 읽으면 딱 좋을 거 같아요 고민하시는 분들 고민 그만하고 구매하세요 정말 정말 좋습니당,0,1
5220,claris44,4.5,5.0,4.0,4.0,4.0,2018.04.28,생각보다 좀 크고 무겁네요색은 집과 잘안어울려서 위에 예쁜담요사서 덮으려구요 의자는 가성비 좋구 편해요,0,1
5221,화이트모카아,4.5,5.0,5.0,4.0,4.0,2018.04.24,기대이상이예요 리뷰가 좋아서 고민끝에 구매했는데 튼튼하고 크고 예뻐요 근데 팔걸이 부분 나무색이 다르고 냄새가 나네요 냄새만 빨리 빠지면 좋겠어요,0,1
5222,산들바람★,4.5,4.0,5.0,5.0,5.0,2018.04.21,3단계로 각도 조절이 쉬워서 몸 상태에 따라 조절해서 사용하고 있어요 천이라 안쓰는 스카프로 덮어서 사용중인데 분위기도 변화 줄 수 있고 오염방지에도 도움이 되어서 좋네요 원룸이라 공간이 좁아 손님이오면 접어 놓을 수 있어 활용도 용이해요 다만 쿠션감이 오래갈 수 있을지 걱정이 되네요 의자 틀은 고무나무인 것 닽아요 아주 튼튼하고 견고합니다,0,1
5223,수수16,4.5,5.0,5.0,4.0,4.0,2018.04.19,짱편해요 정말 책읽기좋고 휴식을 취하기에도 최적화된 의자네요,0,1
5224,Musicipiano,4.5,5.0,5.0,5.0,5.0,2018.04.19,드디어 왔당 편하고 이뻐요 근데 냄새가 좀 나서 냄새좀 빼야될거 같아요,0,1
5225,MS JEONG,4.5,4.0,5.0,5.0,5.0,2018.04.11,색깔도 마음에들고 각도 조절이 잘되어 편해요,0,1
5226,juliaa****2,4.5,5.0,4.0,5.0,5.0,2018.04.04,다리부분이 조금 짧긴하지만 양반다리 할 수 있을 정도이긴해요 배송도 문제없이 왔어요 안락하네요,0,1
5227,파래짱,4.5,5.0,5.0,4.0,4.0,2018.04.04,굿굿굿 안락하고 편하고 딱 좋아요 역시 집에서는 쉬는 공간이니 만큼 잘 산거 같아요,0,1
5228,웡구기,4.5,4.0,4.0,5.0,5.0,2018.03.29,집정리가 안되서 너무 발로 찍었네여 우선 하루배송 너무 좋고 조립할 필요도 없어서 너무좋아요,0,1
5229,zooki,4.5,4.0,4.0,5.0,5.0,2018.03.28,완전 편하고 튼튼하고 좋습니다 너무 마음에 들어서 하나 더 살 예정입니다,0,1
5230,휘랑님,4.5,5.0,3.0,5.0,5.0,2018.03.20,택배가 와서 포장을 풀었는데 먼지랑 자잘한 잔실이 물티슈로 닦고 돌돌이로 떼어낸후 옮겼네요 무게는 적당히 무거운느낌 근데 뭐때문인진 모르겠는데 냄새가 엄청 나요 방에다 냅뒀는데 머리아파서 창문까지 열어놨습니당 얼른 냄새가 사라졌으면 좋겠어요 푹신하고 편한건 맞습니당 냄새빠지면 열심히 앉아야겠어요,0,1
5231,suuue,4.5,4.0,5.0,4.0,4.0,2018.03.20,안락하고 좋아요 인테리어용으로도 정말 잘산것같아요,0,1
5232,JaeYun Kang,4.5,5.0,4.0,4.0,4.0,2018.03.15,의자도 폭신하고 색상이 적당해서 좋네요,0,1
5233,나도바빠.,4.5,3.0,5.0,5.0,5.0,2018.03.15,팔걸이쪽이 탄탄하지 않지만 디자인안락함굿입니다이리저리 청소하고 다니다 잠시 앉아 휴식하기에 딱 입니다,0,1
5234,초보10,4.5,4.0,5.0,4.0,4.0,2018.03.10,배송도 빠르고 디자인도 아주 마음에 듭니다 너무 편해서 앉았을 때 잘 것 같아요,0,1
5235,심플스타잏,4.5,4.0,4.0,5.0,5.0,2018.03.04,타사제품 딱딱한거 쓰다가 이거사니 푹신푹신하고 편하고 좋네요,0,1
5236,우리가스물일때,4.5,5.0,5.0,4.0,4.0,2018.02.28,너무 예뻐 너무 좋아 앉았는데 너무 푹신해 더 말할 게 필요 없음다 레알 꿀템 혁명템 내 자취방 로망의 종결자,0,1
5237,maplesyrup,4.5,5.0,5.0,4.0,4.0,2018.02.28,다 좋은데 냄새가 너무 심해서 몇일동안 밖에 내놔야해요,0,1
5238,슬기20,4.5,4.0,5.0,5.0,5.0,2018.02.24,집이좀좁아서 접어놓고사용중이지만 손님올때마다 펼치는데 다들 정말편하다고 좋아하고 가요 곧 신혼집으로 이사갈텐데 거기서는 베란다앞에 펼쳐놓고 창밖을바라보며 꼭 핫초코 마실거에요,0,1
5239,shgoaen,4.5,5.0,4.0,5.0,5.0,2018.02.23,이사할때부터 사고 싶어서 찜해뒀다가 결국 구매했어요 화이트 색상이 있었다면 더 좋았을테지만 카키그레이도 예쁘네용 정말 편안하고 만족합니당,0,1
5240,Dami Jeong1,4.5,4.0,5.0,5.0,5.0,2018.02.23,진짜 가성비 갑 이네요 색도 흰색이랑 잘 어울립니다,0,1
5241,토라비끼,4.5,4.0,5.0,5.0,5.0,2018.02.22,정말 가격대비 이쁘고 쿠션감도 좋네요 쿠션에서 가죽냄새 가 조금나는거 말고는 좋아요,0,1
5242,99구구,4.5,5.0,5.0,4.0,4.0,2018.02.22,쿠션도 푹신하고 조립도 다 되어 오기때문에 사용하기 편합니다 3단으로 조절되는것도 좋네요,0,1
5243,스무디이이이,4.5,5.0,5.0,4.0,4.0,2018.02.02,앉으면 누우면 3단으로 조절 가능하구요 엄청 푹신푹신해서 앉으면 바로 잠옵니다 집에서 눈 떠 있는 시간 대부분은 의자에서 생활 하는거 같아요 최고 단점은 뛰어서 의자에 앉으면 부서질것같은 조심조심 앉으면 딱 좋아용,0,1
5244,천안댕댕,4.5,4.0,4.0,5.0,5.0,2018.01.31,생각보다 더 좋은데요 브라운 색상 제품에 문제가 있어서 교환중이긴 하지만 제품은 맘에 듭니다,0,1
5245,shincoco,4.5,4.0,5.0,5.0,5.0,2018.01.30,거실속 나만의 공간이 완성되었어요 하하,0,1
5246,페트루치,4.5,4.0,5.0,4.0,4.0,2018.01.29,디자인은 예쁜데 고정이 조금은 약해보여요 구조는 렌치로 쉽게 조일 수 있는 구조라 조이면서 쓰면 될것같긴 한데 아무튼 의자는 편합니다 반쯤 누워서 테이블에 발 올려놓고 영화보기 최고네요,0,1
5247,퐝찡,4.5,5.0,5.0,5.0,5.0,2018.01.20,배송은 품절로인해 조금 오래걸렸지만 너무 이쁘네요 다만 색이 완전 카키에요 그레이기가 없어요 그거 감안하셔야할듯합니다 전 중간에 놓구 앉는게 젤 편하네요,0,1
5248,이치즈,4.5,4.0,4.0,5.0,5.0,2018.01.10,제가 직접 조립해야되는건줄 알고 당황했는데 펴면 되는거더라규요 편하구 좋아요 근데 의자에서 냄새가 좀 나서 안좋은 냄샌 아니고 새의자라 그거는 시간 좀 지나면 괜찮을 것 같구 가격대비 아주 만족해요,0,1
5249,2syh,4.5,5.0,5.0,4.0,4.0,2018.01.09,접이식이라 설치 부담도 없고 무엇보다도 되게 편해서 좋습니다,0,1
5250,이슬비17,4.5,4.0,5.0,4.0,4.0,2018.01.05,함께 구매한니트퍼프와 같이 사용중인데 만족스러워요 의자도가격대비 너무 편하고 좋네요 신랑도 의자편하고 좋다해서 하나더 구매 하려합니다,0,1
5251,KIM.SH,4.5,5.0,5.0,5.0,5.0,2018.01.02,배송이 조금 느리구요 첨엔 냄시가 조금나요 탈취제 뿌리고 하루이틀 지나니까 괜찮아졌습니다 세탁걱정되서 비치타올 깔아두니 썬배드 느낌나고 좋네요 참고로 엄청 편합니다,0,1
5252,김청유59,4.5,5.0,5.0,4.0,4.0,2018.01.02,제법 편하고요 전체적으로 튼튼한 느낌이긴 합니다 헐거운부분 조여줘야하구요 따로 조립이 필요없어 좋습니다 꽤 무게감이 있어 바닥조심,0,1
5253,kkiya,4.5,4.0,4.0,5.0,5.0,2017.12.25,이 가격대에 접었다 펼쳤다가 가능하고 편안해요 저도 패브릭에 빛 바랜것 처럼 얼룩이 있어 별 하나는 뺏어요 나무도 단단해보이고 잘쓸께요,0,1
5254,zombbbb,4.5,5.0,5.0,5.0,5.0,2017.11.25,배송이 쪼꼼늦게와서 마음이팍 상해부릴뻔햇지만 의자가 너무이뻐서 왕만족입니다 되게튼튼하고 생각보다 커서 정말 잘사용할거같아요 많이파세용,0,1
5255,LUCKYSEUL,4.5,4.0,4.0,5.0,5.0,2017.11.15,따로 조립필요없어서 좋았고 아늑해서 만족해요,0,1
5256,꼬쁘니,4.5,4.0,4.0,5.0,5.0,2017.11.01,간이의자로 쓰기좋고 쿠션이 안전감이 있어서 책읽을때 딱이네요 나중에 하나 더 사들여야 겠어요,0,1
5257,R-ann,4.5,5.0,4.0,4.0,4.0,2017.11.01,배송도 빠르고 품질도 좋습니다 생각보다 크네요,0,1
5258,내방얍,4.5,4.0,5.0,4.0,4.0,2017.10.10,사진딱보고 이거다 해서 구매했는데 이쁘고 편안하네요,0,1
5259,은딩구,4.5,4.0,4.0,5.0,5.0,2017.08.27,배송도 빠르고 편하고 좋아요 별도로 조립안해도 되니 좋네요 다만좀더 다양한 색깔이 있었으면 좋겠어요,0,1
5260,키군잉,4.5,5.0,5.0,5.0,5.0,2017.08.24,가격이 저렴해서 가성비가 좋아요 디자인도 이쁘구오,0,1
5261,피파포파,4.5,5.0,5.0,5.0,5.0,2017.08.18,색은 이름대로 회색 섞인 카키색이에요 조립 안해도 돼서 펀해요,0,1
5262,sunny👍🏼,4.5,5.0,3.0,5.0,5.0,2017.02.02,그레이색상 주문해서 받았는데 실제로는 카키색입니다 다른 가구들과 색상 매치해서 주문했던 건데 너무 당황스러웠어요 그래도 담요랑 재매치해서 그냥 사용합니다 그 부분 제외하고는 다 마음에 듭니다,0,1
5263,고은사랑,4.3,4.0,5.0,4.0,4.0,2017.11.11,막 편치는 않음 앉는부분이 넓지않아서 세우는부붕을 젤 끝에두면 갠찮음 그러나 너무 눕는 자세같아짐,6,1
5264,@jiniii_xx,4.3,4.0,5.0,3.0,3.0,2021.02.03,뭔가 불편해요 엉덩이가 빠지는 구조라서 편하지 않고 머리 받치는 부분도 목이 불편해요,2,1
5265,ㅎㅎ쌤,4.3,4.0,4.0,4.0,4.0,2020.11.29,창가에 놓고 바깥을 보며 앉으려고 샀는데편하긴 한데 안에 들어간 솜이 문제인지 의자가 울룩불룩해보여서 실제로 보면 아주 예쁘진 않네요,2,1
5266,해피143,4.3,4.0,5.0,4.0,4.0,2020.11.29,상품도착했을때 깜놀 그냥 완성품도착 가격대비 상품 좋아요 편하고 튼튼해요 인테리어효과도 짱 나만의 공간에 딱좋아요,2,1
5267,후이잉잉잉,4.3,4.0,5.0,4.0,4.0,2020.11.11,안 빨고 쓰면 찝찝해서 세탁소에서 빨았는데 솜이 머리 부분으로 다 몰려버려서 기대기 너무 불편해요 세탁하실 분 참고하세요,2,1
5268,별거아니야,4.3,4.0,5.0,4.0,4.0,2020.07.06,자세가 편하고 목도편해서 요즘 저위에서 내려오지 않네요,2,1
5269,Sstaar,4.3,5.0,4.0,4.0,4.0,2017.12.06,새거 냄새가 한 3일간은 안빠졌지만 앉았을때 와 여기서 걍 자겠다라는 생각도 들어서 완전 만족 중입니다,2,1
5270,러블리328,4.3,3.0,4.0,5.0,5.0,2021.07.18,초딩 조카가 덜컥 앉자마자 등받이 나무가 부서져서렸네요 앉는면에 천이 보풀아주심하고 앉을때 손으로 당기고 앉지 않으면 밀려서 저렇게 뭉쳐버립니다 디자인에 충실한 제품같아요,1,1
5271,부드럽게2,4.3,4.0,4.0,4.0,4.0,2021.03.06,색이 예뻐요 앉아보니 솅각보다 편하네요,1,1
5272,앨리스체셔,4.3,3.0,5.0,4.0,4.0,2021.02.28,처음 개봉하고 마음에 들었는데 패브릭에서 독한 냄새가 나길래 빨려고 부품을 해체해보니 기둥 중 하나가 많이 갈라져서 그 안이 다 보이더라구요교체할까도 생각했지만 문의글들을 보니 이거 하나만 교체해주지 않을거같아 본드랑 테이프로 붙여서 쓰렵니다해체할때 쓰는 육각렌치도 보내주지 않으셨는데 다행히 집에 하나 있더라구요 좀만 더 신경써주셨으면 하는 부분이에요 부품사진을 첨부하고 싶었는데 사진을 하나밖에 못 올려서 그림으로 어느부분인지 알려드려요,1,1
5273,한비맘5,4.3,4.0,4.0,4.0,4.0,2020.09.18,힐링의자에요 다들 이의자에만 앉아요,1,1
5274,깔엘,4.3,4.0,4.0,4.0,4.0,2020.05.21,쿠션도 괜찮고 가성비 좋은 제품이네요 색깔도 이뻐요,1,1
5275,쵸앙,4.3,4.0,4.0,4.0,4.0,2020.04.15,쥬아요 편해요 여기만 계손 누워잇게됩니다,1,1
5276,최란유,4.3,4.0,5.0,5.0,5.0,2019.09.25,의자는 가성비 넘나 좋아요 카키그레이 했는데 컬러감이 어딜 내놔도 잘어울리구요 다만 배송이 진심 별로네요 양끝 모서리부분은 박스로 두겹이상 포장되어 있는데 뜯어져서 제품에 손상이 가게하면 어쩌자는건지 발판쪽부분 스크래치 보기안좋게 나서 신경쓰이지만 그냥 씁니다 배송기다리기도 귀찮구 신경써주세요,1,1
5277,A형텐트,4.3,4.0,5.0,4.0,4.0,2018.11.15,1인용간편사이드테이블과 어울림여름용 천 필요해보임,1,1
5278,사랑스런헤어화,4.3,4.0,4.0,4.0,4.0,2021.08.21,베란다에 두고 커피 마시거나 통화할때나 앉아서 멍때리거나 고민끝에 산건데 잘 사용하고 있네용,0,1
5279,jb___leee,4.3,4.0,5.0,4.0,4.0,2021.08.20,스톨이 꼭 있어야겠네요 동일 제품 스톨은 품절이라 적당한 걸로 구매예정입니다,0,1
5280,중국인사기단,4.3,4.0,4.0,5.0,5.0,2021.08.14,튼튼해보이도 디자인도 너무 예쁘네요 무엇보다도 편안하고 접이식이라 좋아요,0,1
5281,박채원20,4.3,4.0,5.0,3.0,3.0,2021.07.30,누웠을때 엄청 편한건 아닌데 이쁨미다,0,1
5282,오뎅69,4.3,4.0,5.0,4.0,4.0,2021.07.22,가성비 좋은 릴렉스체어에요 스툴 꼭 같이 사세요,0,1
5283,sooksook24,4.3,4.0,5.0,4.0,4.0,2021.07.15,제 집에 두기 다소 큰 느낌이 있지만 디자인 이쁘고 편해요 눕기전에 여기 앉아서 쉬기 딱 좋아용,0,1
5284,열린하늘의운,4.3,4.0,4.0,4.0,4.0,2021.07.14,가격은 할인한가격이라 좋았구 디자인에 팔걸이나무무늬랑 같이 모기가 무늬처럼 박제되서와서 좀 내구성은 한쪽이 좀 달까닥 거렷지만 가격생각하면 그정도 흠이야 하면서 넘겼어요 의자는 지이인짜 편해요 못일어나요 안일어나고싶거든요,0,1
5285,황수진88,4.3,4.0,4.0,4.0,4.0,2021.07.09,발받침이랑 같이 시켰는데 색깔이 약간 달라요 그래도 편안하고 좋아요,0,1
5286,덴드요,4.3,4.0,4.0,4.0,4.0,2021.07.07,스툴 꼭 사세요 임산부라 다리가 무거운데 스툴까지 쓰니너무 좋아요,0,1
5287,로빈sy,4.3,5.0,4.0,4.0,4.0,2021.07.01,가성비가 좋아용 다만 때가 잘 타니까 커버사용해야 좋네요,0,1
5288,홍경아15,4.3,2.0,5.0,5.0,5.0,2021.06.17,잘 안쓰는데 벌써 의자 밑에 나무바가 깨졌어요 편하고 디자인은 예쁩니다,0,1
5289,열린하늘의운,4.3,4.0,4.0,4.0,4.0,2021.07.14,가격은 할인한가격이라 좋았구 디자인에 팔걸이나무무늬랑 같이 모기가 무늬처럼 박제되서와서 좀 내구성은 한쪽이 좀 달까닥 거렷지만 가격생각하면 그정도 흠이야 하면서 넘겼어요 의자는 지이인짜 편해요 못일어나요 안일어나고싶거든요,0,1
5290,미현146,4.3,4.0,4.0,4.0,4.0,2021.06.16,원하는 각도대로조절할수 있어 좋았구요 우선 편해서 좋네요,0,1
5291,수박이달아,4.3,5.0,4.0,3.0,3.0,2021.06.15,이뻐요 생각보다 되게크네요 그리구 냄새가 나욘 그치만 맘에드니깐 냄새는 시간지나면 빠지겠죵 발받침이없으면 아쉬웟을거같아요 같이사는걸 추천드립니당,0,1
5292,두미짱,4.3,4.0,5.0,4.0,4.0,2021.05.27,후기처럼 진짜 편해요그리고 이뻐요 나사가 헐거워져서 한번 쪼으긴했어용,0,1
5293,제이에스코리아2,4.3,4.0,4.0,4.0,4.0,2021.05.19,그냥 막쓰기 편해요 근데 고급지진 않아요,0,1
5294,Dfkgla,4.3,4.0,5.0,4.0,4.0,2021.05.12,편하고 좋아요 이용 만족합니당,0,1
5295,김됴아,4.3,4.0,4.0,5.0,5.0,2021.05.05,리뷰가 다 안락하대서 구매했어요 1단으로 하고 앉았는데 안락까진 아니라 당했네 당했어 했는데 23단으로 눕히는 순간 극락 전엔 침대가 있는 방에만 있었는데 지금은 거실에만 있어요,0,1
5296,한채ㅇ,4.3,5.0,5.0,3.0,3.0,2021.05.05,너무 편해서 저희 가족 모두 탐내는 아이템이에요 방에 소파놓기에는 과해서 샀는데 생각보다 자리는 차지하지만 만족입니다,0,1
5297,다러미,4.3,4.0,5.0,4.0,4.0,2021.05.04,조아욥근데오래 앉아있으면 살짝 어깨에 무리가는,0,1
5298,흰토끼ღ,4.3,4.0,3.0,5.0,5.0,2021.05.03,접이식이라서 공간활용에 좋고 편안해요,0,1
5299,예버미,4.3,5.0,5.0,4.0,4.0,2021.05.02,djdjdjdjdjdjdjdjdjddjdjdj,0,1
5300,엘리141,4.3,4.0,4.0,5.0,5.0,2021.04.28,베란다에 두려고 샀습니다가격도 착하고 앉아보니 편하고 좋습니다,0,1
